order_id,order_date,region,state,customer_segment,sales_channel,product_category,product_subcategory,product_name,units,unit_price,discount_pct,cogs_per_unit
ORD-15757,2024-07-17,West,Washington,SMB,Online,Office Supplies,Organizers,Desk Organizer,22,31.92,0.0771,17.19
ORD-15758,2024-08-31,Southeast,Florida,SMB,Online,Office Supplies,Organizers,Desk Organizer,34,32.46,0.0926,14.39
ORD-15759,2025-05-25,West,Washington,SMB,Direct Sales,Furniture,Storage,Filing Cabinet,4,260.94,0.1164,167.82
ORD-15760,2024-06-11,Northeast,Massachusetts,SMB,Online,Apparel,Branded Gear,Event Tee,29,23.95,0.1078,10.67
ORD-15761,2024-03-02,Southeast,Georgia,SMB,Distributor,Electronics,Accessories,Conference Cam,6,201.58,0.1649,137.16
ORD-15762,2024-11-29,Midwest,Illinois,SMB,Online,Office Supplies,Paper,Recycled Paper Pack,30,21.17,0.099,10.98
ORD-15763,2025-08-10,Midwest,Illinois,Enterprise,Direct Sales,Electronics,Laptops,Apex Workstation,7,1454.93,0.1067,911.92
ORD-15764,2024-09-02,Southwest,Arizona,Consumer,Online,Apparel,Branded Gear,Quarter Zip,20,47.71,0.1259,17.83
ORD-15765,2024-10-29,West,Washington,Consumer,Online,Industrial,Components,Bearing Set,2,97.49,0.1117,57.89
ORD-15766,2025-01-22,Northeast,Pennsylvania,SMB,Online,Electronics,Laptops,Apex Workstation,4,1405.67,0.12,965.04
ORD-15767,2024-09-23,Southwest,Texas,SMB,Distributor,Apparel,Safety Wear,Safety Vest,17,26.52,0.1144,12.18
ORD-15768,2024-12-08,West,Colorado,Enterprise,Online,Electronics,Laptops,Nimbus Laptop,5,1178.26,0.1153,773.59
ORD-15769,2025-02-14,Southeast,Florida,SMB,Online,Furniture,Storage,Mobile Pedestal,6,192.24,0.1282,118.45
ORD-15770,2025-01-29,Southeast,Florida,Consumer,Online,Electronics,Laptops,Apex Workstation,4,1308.55,0.1759,906.5
ORD-15771,2025-11-05,Southeast,Georgia,Consumer,Retail,Office Supplies,Paper,Premium Paper Box,5,50.73,0.0905,25.85
ORD-15772,2024-09-29,Northeast,New York,Consumer,Online,Office Supplies,Ink,Color Ink Set,13,56.58,0.0979,23.92
ORD-15773,2025-10-15,West,California,SMB,Online,Apparel,Branded Gear,Embroidered Cap,35,17.58,0.1371,7.36
ORD-15774,2024-01-28,Southwest,Arizona,SMB,Distributor,Apparel,Uniforms,Team Hoodie,43,62.25,0.113,22.55
ORD-15775,2024-01-09,Southeast,Georgia,SMB,Direct Sales,Electronics,Networking,Mesh Router,5,237.75,0.1472,165.96
ORD-15776,2024-07-16,West,Colorado,Consumer,Online,Apparel,Branded Gear,Quarter Zip,11,41.23,0.1255,19.37
ORD-15777,2024-04-28,Southeast,North Carolina,SMB,Retail,Office Supplies,Organizers,Desk Organizer,87,29.67,0.0849,14.81
ORD-15778,2025-11-14,Northeast,New York,Consumer,Online,Apparel,Safety Wear,Hi-Vis Hoodie,4,68.39,0.1349,24.03
ORD-15779,2024-03-31,West,California,Enterprise,Direct Sales,Electronics,Laptops,Nimbus Laptop,6,1189.69,0.113,733.5
ORD-15780,2024-12-22,Northeast,Pennsylvania,Enterprise,Distributor,Office Supplies,Ink,Black Ink Set,120,35.04,0.0722,18.89
ORD-15781,2024-12-05,West,Washington,SMB,Direct Sales,Office Supplies,Paper,Premium Paper Box,58,51.0,0.0646,23.82
ORD-15782,2025-04-30,Northeast,Massachusetts,Enterprise,Direct Sales,Industrial,Maintenance,Lubricant Kit,20,68.73,0.0831,41.11
ORD-15783,2024-01-31,Midwest,Michigan,SMB,Online,Electronics,Networking,Secure Gateway,8,449.71,0.1163,310.37
ORD-15784,2025-10-28,Southwest,Texas,Enterprise,Direct Sales,Industrial,Components,Drive Assembly,21,403.81,0.0664,247.12
ORD-15785,2025-12-23,Southeast,North Carolina,Enterprise,Direct Sales,Furniture,Storage,Filing Cabinet,4,254.67,0.1072,156.13
ORD-15786,2024-09-11,Northeast,Pennsylvania,Consumer,Online,Industrial,Components,Bearing Set,3,88.18,0.1217,44.65
ORD-15787,2024-02-25,Northeast,New York,Consumer,Online,Industrial,Maintenance,Filter Module,5,133.4,0.1124,71.7
ORD-15788,2024-03-14,Northeast,Massachusetts,SMB,Retail,Electronics,Tablets,FieldTab Pro,3,670.9,0.1231,460.07
ORD-15789,2024-10-12,Midwest,Ohio,Enterprise,Direct Sales,Industrial,Tools,Inspection Kit,4,138.55,0.0453,67.06
ORD-15790,2025-09-14,Northeast,Massachusetts,SMB,Online,Furniture,Desks,Studio Desk,4,465.78,0.1298,279.5
ORD-15791,2025-02-26,Northeast,Pennsylvania,SMB,Distributor,Office Supplies,Paper,Recycled Paper Pack,72,23.41,0.0804,11.17
ORD-15792,2024-12-30,Northeast,New York,SMB,Retail,Apparel,Safety Wear,Hi-Vis Hoodie,38,62.21,0.1187,21.88
ORD-15793,2025-12-30,Midwest,Illinois,Enterprise,Distributor,Apparel,Branded Gear,Quarter Zip,47,42.09,0.1231,17.11
ORD-15794,2024-11-27,West,Colorado,Consumer,Retail,Apparel,Safety Wear,Protective Jacket,8,85.44,0.144,40.75
ORD-15795,2025-06-21,West,Washington,SMB,Distributor,Apparel,Branded Gear,Embroidered Cap,9,18.61,0.1335,8.58
ORD-15796,2024-08-25,Northeast,New York,Enterprise,Retail,Industrial,Components,Bearing Set,13,98.3,0.0895,53.79
ORD-15797,2025-01-18,West,Colorado,SMB,Distributor,Industrial,Tools,Diagnostic Meter,12,273.71,0.0804,138.95
ORD-15798,2024-05-21,Northeast,Massachusetts,Consumer,Retail,Apparel,Safety Wear,Hi-Vis Hoodie,10,60.57,0.1156,25.35
ORD-15799,2025-11-28,Midwest,Michigan,Consumer,Online,Industrial,Maintenance,Filter Module,3,141.55,0.0915,81.84
ORD-15800,2024-04-01,Southwest,New Mexico,Enterprise,Direct Sales,Apparel,Uniforms,Service Polo,42,34.45,0.1009,14.13
ORD-15801,2025-01-13,West,Washington,Enterprise,Distributor,Office Supplies,Ink,Black Ink Set,94,41.11,0.0861,18.82
ORD-15802,2025-08-02,Northeast,Massachusetts,SMB,Distributor,Office Supplies,Organizers,Desk Organizer,90,30.93,0.0879,16.48
ORD-15803,2025-03-01,West,California,Consumer,Online,Industrial,Maintenance,Lubricant Kit,5,70.04,0.1107,35.5
ORD-15804,2025-07-18,Southeast,Georgia,Consumer,Retail,Furniture,Storage,Filing Cabinet,3,249.61,0.1474,148.97
ORD-15805,2025-10-29,West,Washington,Consumer,Retail,Electronics,Accessories,Conference Cam,3,227.3,0.1172,149.3
ORD-15806,2024-07-06,Southwest,Arizona,SMB,Retail,Office Supplies,Organizers,Label Pack,60,14.48,0.0849,7.87
ORD-15807,2024-10-09,Midwest,Illinois,Consumer,Online,Apparel,Uniforms,Team Hoodie,11,63.5,0.1157,25.97
ORD-15808,2024-03-11,West,Colorado,Enterprise,Direct Sales,Apparel,Safety Wear,Safety Vest,51,26.4,0.1114,11.99
ORD-15809,2025-09-25,Midwest,Michigan,Enterprise,Distributor,Furniture,Desks,Studio Desk,7,467.01,0.1341,252.48
ORD-15810,2025-06-06,Southeast,North Carolina,Enterprise,Distributor,Furniture,Storage,Mobile Pedestal,6,195.96,0.1082,126.49
ORD-15811,2024-08-06,West,California,Enterprise,Direct Sales,Apparel,Uniforms,Shift Uniform,18,42.51,0.0964,16.43
ORD-15812,2024-08-11,West,Washington,Consumer,Retail,Furniture,Desks,Lift Desk,2,682.38,0.134,444.1
ORD-15813,2025-01-18,Southwest,New Mexico,SMB,Distributor,Apparel,Uniforms,Service Polo,29,31.64,0.1177,14.66
ORD-15814,2024-08-15,Northeast,New York,Consumer,Retail,Office Supplies,Writing,Gel Pen Bundle,19,17.3,0.094,7.19
ORD-15815,2025-05-12,Northeast,Massachusetts,Consumer,Online,Electronics,Networking,Smart Switch,1,299.0,0.1361,201.66
ORD-15816,2024-01-22,Northeast,New York,SMB,Online,Electronics,Laptops,Nimbus Laptop,1,1134.36,0.1071,787.26
ORD-15817,2025-09-29,Southwest,Texas,SMB,Online,Furniture,Storage,Wall Storage,2,324.14,0.1524,216.6
ORD-15818,2025-05-25,Southeast,Georgia,Consumer,Online,Office Supplies,Writing,Notebook Set,11,27.61,0.1125,11.35
ORD-15819,2024-04-28,Midwest,Illinois,SMB,Online,Furniture,Storage,Filing Cabinet,6,258.0,0.1253,154.03
ORD-15820,2024-10-23,Southwest,New Mexico,Consumer,Retail,Apparel,Safety Wear,Safety Vest,12,26.34,0.106,12.0
ORD-15821,2025-09-08,Midwest,Michigan,SMB,Distributor,Office Supplies,Paper,Premium Paper Box,76,55.9,0.0834,26.2
ORD-15822,2025-11-24,Northeast,Pennsylvania,SMB,Online,Furniture,Chairs,Task Stool,2,181.34,0.1372,104.23
ORD-15823,2025-12-04,West,Colorado,SMB,Distributor,Apparel,Safety Wear,Safety Vest,38,26.45,0.1355,10.95
ORD-15824,2025-12-08,Midwest,Ohio,SMB,Online,Electronics,Accessories,Conference Cam,4,219.24,0.143,138.92
ORD-15825,2025-02-16,Midwest,Michigan,Consumer,Online,Apparel,Branded Gear,Quarter Zip,8,41.98,0.1385,19.78
ORD-15826,2024-12-02,Southeast,Georgia,Enterprise,Distributor,Electronics,Networking,Smart Switch,7,315.74,0.1797,220.18
ORD-15827,2024-10-25,Midwest,Illinois,Consumer,Distributor,Electronics,Laptops,ThinkCore Laptop,3,1054.92,0.1372,676.25
ORD-15828,2025-09-21,Midwest,Illinois,SMB,Online,Apparel,Branded Gear,Embroidered Cap,9,18.76,0.1024,7.54
ORD-15829,2025-10-16,Northeast,Massachusetts,Consumer,Online,Office Supplies,Ink,Color Ink Set,27,49.42,0.1,26.8
ORD-15830,2025-04-24,Southwest,Arizona,Consumer,Online,Apparel,Branded Gear,Embroidered Cap,10,18.68,0.1288,8.12
ORD-15831,2024-01-03,Southeast,Georgia,Consumer,Retail,Apparel,Uniforms,Shift Uniform,16,44.2,0.1111,17.78
ORD-15832,2025-09-13,Northeast,New York,SMB,Retail,Office Supplies,Paper,Copy Paper Pack,43,18.18,0.0734,9.51
ORD-15833,2024-01-07,Midwest,Illinois,SMB,Online,Electronics,Accessories,Conference Cam,3,195.99,0.107,137.18
ORD-15834,2025-03-03,Midwest,Illinois,Enterprise,Direct Sales,Apparel,Safety Wear,Safety Vest,8,24.66,0.0947,10.66
ORD-15835,2025-10-12,Southeast,Florida,SMB,Retail,Electronics,Networking,Smart Switch,3,320.78,0.1472,234.28
ORD-15836,2024-04-12,Northeast,Pennsylvania,SMB,Distributor,Electronics,Accessories,Conference Cam,4,230.88,0.1072,156.42
ORD-15837,2025-07-23,West,California,Enterprise,Direct Sales,Industrial,Tools,Diagnostic Meter,23,256.86,0.09,131.71
ORD-15838,2024-03-07,Southeast,Georgia,SMB,Online,Electronics,Networking,Smart Switch,6,295.84,0.1767,211.17
ORD-15839,2025-08-24,West,California,SMB,Retail,Furniture,Chairs,Ergo Chair,1,305.66,0.1232,182.05
ORD-15840,2024-10-13,Northeast,New York,Consumer,Retail,Apparel,Safety Wear,Protective Jacket,5,85.04,0.1062,31.17
ORD-15841,2025-06-02,Northeast,New York,Enterprise,Online,Industrial,Maintenance,Lubricant Kit,20,72.09,0.0859,38.63
ORD-15842,2025-12-27,Northeast,Massachusetts,SMB,Online,Apparel,Uniforms,Shift Uniform,18,47.74,0.1097,20.77
ORD-15843,2025-01-19,Southeast,North Carolina,SMB,Distributor,Office Supplies,Writing,Notebook Set,80,29.23,0.0952,13.07
ORD-15844,2024-09-02,Midwest,Illinois,SMB,Direct Sales,Industrial,Tools,Diagnostic Meter,14,274.09,0.0619,144.15
ORD-15845,2025-12-31,West,Colorado,Enterprise,Direct Sales,Industrial,Maintenance,Lubricant Kit,5,79.24,0.0767,45.72
ORD-15846,2024-04-22,Southeast,Florida,Enterprise,Direct Sales,Furniture,Storage,Filing Cabinet,6,260.71,0.1132,162.91
ORD-15847,2024-11-03,Northeast,Massachusetts,Enterprise,Distributor,Electronics,Laptops,Nimbus Laptop,5,1148.75,0.1106,821.85
ORD-15848,2025-01-26,Midwest,Michigan,Enterprise,Distributor,Industrial,Maintenance,Seal Pack,24,59.71,0.0619,31.35
ORD-15849,2024-01-10,West,Washington,Enterprise,Distributor,Industrial,Tools,Inspection Kit,19,131.96,0.089,69.4
ORD-15850,2025-02-18,Southeast,North Carolina,Enterprise,Distributor,Electronics,Tablets,FieldTab Pro,8,759.23,0.1628,541.2
ORD-15851,2025-12-21,West,Washington,SMB,Online,Apparel,Uniforms,Team Hoodie,32,55.6,0.1314,25.93
ORD-15852,2025-12-01,Southwest,New Mexico,Consumer,Online,Electronics,Laptops,Nimbus Laptop,4,1131.95,0.1583,757.19
ORD-15853,2024-03-06,Midwest,Ohio,Enterprise,Direct Sales,Furniture,Chairs,Ergo Chair,2,297.67,0.11,180.54
ORD-15854,2024-08-17,Southeast,North Carolina,Enterprise,Direct Sales,Office Supplies,Ink,Black Ink Set,57,39.35,0.0806,19.63
ORD-15855,2025-10-28,Southwest,Arizona,Enterprise,Distributor,Industrial,Tools,Torque Wrench,16,176.56,0.0772,107.22
ORD-15856,2025-01-31,West,California,Consumer,Retail,Office Supplies,Organizers,Desk Organizer,10,31.61,0.0854,13.3
ORD-15857,2025-04-24,Northeast,New York,Enterprise,Direct Sales,Electronics,Networking,Smart Switch,4,303.3,0.1005,193.43
ORD-15858,2024-09-28,Northeast,Pennsylvania,Consumer,Online,Furniture,Desks,Studio Desk,3,459.81,0.1518,265.73
ORD-15859,2024-05-04,Southwest,Texas,SMB,Online,Electronics,Tablets,FieldTab Pro,7,752.62,0.1289,528.81
ORD-15860,2025-10-21,Southeast,North Carolina,Consumer,Online,Apparel,Uniforms,Team Hoodie,12,62.54,0.121,27.27
ORD-15861,2024-07-19,Southeast,Georgia,Consumer,Retail,Apparel,Uniforms,Service Polo,16,30.78,0.1187,15.0
ORD-15862,2024-11-29,Northeast,Pennsylvania,SMB,Retail,Industrial,Components,Drive Assembly,9,421.98,0.1027,240.45
ORD-15863,2024-03-15,Northeast,New York,Enterprise,Direct Sales,Industrial,Tools,Diagnostic Meter,16,259.64,0.0864,135.48
ORD-15864,2024-11-19,Southwest,Arizona,SMB,Online,Furniture,Desks,Modular Desk,1,519.19,0.1612,324.96
ORD-15865,2024-07-01,Southwest,New Mexico,Consumer,Retail,Furniture,Storage,Filing Cabinet,3,252.6,0.1633,143.83
ORD-15866,2024-06-02,West,Colorado,SMB,Online,Electronics,Laptops,Apex Workstation,6,1242.5,0.1272,797.48
ORD-15867,2024-04-17,Southwest,Texas,SMB,Distributor,Electronics,Networking,Mesh Router,2,248.03,0.1053,170.89
ORD-15868,2024-02-05,Midwest,Illinois,Consumer,Retail,Apparel,Branded Gear,Embroidered Cap,18,17.27,0.1205,7.66
ORD-15869,2025-06-22,Northeast,Massachusetts,SMB,Direct Sales,Office Supplies,Ink,Black Ink Set,13,37.16,0.0544,17.86
ORD-15870,2024-04-23,Midwest,Ohio,Consumer,Retail,Furniture,Chairs,Summit Chair,3,394.93,0.1259,260.09
ORD-15871,2024-04-19,Midwest,Ohio,Enterprise,Direct Sales,Industrial,Components,Drive Assembly,13,412.23,0.068,193.31
ORD-15872,2024-09-28,Midwest,Ohio,Consumer,Online,Electronics,Tablets,Orbit Tablet,3,614.72,0.146,440.59
ORD-15873,2024-02-22,Northeast,Pennsylvania,SMB,Direct Sales,Electronics,Laptops,Apex Workstation,3,1406.17,0.1151,976.99
ORD-15874,2025-11-02,Southwest,New Mexico,Enterprise,Online,Furniture,Storage,Filing Cabinet,3,237.54,0.1659,146.84
ORD-15875,2024-03-04,Southeast,Florida,SMB,Online,Office Supplies,Ink,Black Ink Set,90,39.41,0.0822,22.03
ORD-15876,2024-04-29,Midwest,Ohio,Consumer,Retail,Electronics,Laptops,Nimbus Laptop,4,1059.3,0.1107,667.86
ORD-15877,2024-11-26,West,California,Consumer,Online,Apparel,Branded Gear,Event Tee,2,21.19,0.1573,9.32
ORD-15878,2025-09-17,Midwest,Michigan,SMB,Online,Furniture,Storage,Wall Storage,5,307.2,0.1188,166.55
ORD-15879,2025-08-02,Southeast,North Carolina,Consumer,Online,Apparel,Safety Wear,Protective Jacket,8,95.28,0.1366,35.48
ORD-15880,2024-10-07,Southeast,North Carolina,Consumer,Online,Apparel,Uniforms,Team Hoodie,3,54.62,0.1223,19.76
ORD-15881,2024-12-04,Northeast,Pennsylvania,SMB,Distributor,Apparel,Uniforms,Team Hoodie,35,58.24,0.11,24.57
ORD-15882,2025-04-14,Northeast,Pennsylvania,SMB,Online,Industrial,Components,Drive Assembly,18,418.47,0.106,240.62
ORD-15883,2024-04-08,West,Colorado,Enterprise,Direct Sales,Office Supplies,Ink,Black Ink Set,83,35.78,0.0576,15.74
ORD-15884,2025-12-13,Midwest,Illinois,SMB,Online,Industrial,Components,Hydraulic Valve,9,334.71,0.0758,178.1
ORD-15885,2024-06-22,Midwest,Michigan,Consumer,Online,Electronics,Tablets,Orbit Tablet,4,642.15,0.1371,448.79
ORD-15886,2024-04-02,West,Colorado,Consumer,Online,Apparel,Branded Gear,Quarter Zip,12,42.36,0.1346,20.53
ORD-15887,2025-04-24,West,Colorado,Enterprise,Online,Office Supplies,Writing,Marker Kit,87,23.53,0.0965,10.42
ORD-15888,2025-08-29,Southwest,Arizona,SMB,Distributor,Industrial,Maintenance,Lubricant Kit,12,77.92,0.1027,41.94
ORD-15889,2025-04-15,Midwest,Michigan,Consumer,Retail,Furniture,Desks,Lift Desk,2,691.04,0.1381,410.27
ORD-15890,2024-09-28,Midwest,Michigan,SMB,Distributor,Office Supplies,Organizers,Desk Organizer,33,31.62,0.0895,16.29
ORD-15891,2025-09-16,West,California,SMB,Distributor,Office Supplies,Ink,Color Ink Set,71,49.34,0.0943,24.0
ORD-15892,2025-11-28,Southwest,Texas,Consumer,Online,Apparel,Safety Wear,Hi-Vis Hoodie,20,62.76,0.1213,25.7
ORD-15893,2025-01-27,Southwest,Texas,Enterprise,Direct Sales,Industrial,Components,Drive Assembly,8,438.64,0.0774,253.5
ORD-15894,2024-11-02,Southeast,Georgia,SMB,Direct Sales,Electronics,Networking,Smart Switch,4,305.65,0.179,224.03
ORD-15895,2025-02-09,Southwest,Arizona,Consumer,Online,Electronics,Accessories,Conference Cam,2,204.03,0.1498,144.75
ORD-15896,2025-10-02,Midwest,Illinois,SMB,Distributor,Apparel,Uniforms,Team Hoodie,28,55.94,0.0998,24.28
ORD-15897,2025-08-05,Southwest,Texas,SMB,Online,Apparel,Safety Wear,Safety Vest,33,26.95,0.1042,11.61
ORD-15898,2025-02-26,Midwest,Illinois,SMB,Online,Furniture,Desks,Studio Desk,1,423.89,0.1174,242.14
ORD-15899,2024-12-28,West,Washington,Consumer,Online,Apparel,Branded Gear,Embroidered Cap,13,17.7,0.1613,6.44
ORD-15900,2025-10-12,Southwest,Arizona,SMB,Direct Sales,Industrial,Components,Drive Assembly,12,434.19,0.0717,256.08
ORD-15901,2025-03-09,West,California,Consumer,Online,Electronics,Tablets,FieldTab Pro,3,734.7,0.1312,474.82
ORD-15902,2024-05-31,Midwest,Ohio,SMB,Online,Office Supplies,Paper,Premium Paper Box,14,48.42,0.0783,21.19
ORD-15903,2025-09-28,Midwest,Illinois,SMB,Distributor,Furniture,Chairs,Summit Chair,2,393.78,0.1203,243.91
ORD-15904,2024-02-15,Southeast,North Carolina,Enterprise,Distributor,Electronics,Networking,Smart Switch,8,294.37,0.1553,204.52
ORD-15905,2025-06-13,West,Washington,SMB,Distributor,Office Supplies,Writing,Notebook Set,75,26.69,0.0922,12.19
ORD-15906,2024-06-07,Northeast,Pennsylvania,SMB,Online,Office Supplies,Writing,Marker Kit,16,22.62,0.0736,10.47
ORD-15907,2024-06-05,Southwest,Arizona,SMB,Online,Electronics,Tablets,Orbit Tablet,1,635.95,0.1059,414.54
ORD-15908,2025-06-19,West,Washington,Consumer,Online,Industrial,Components,Hydraulic Valve,3,295.38,0.1068,146.27
ORD-15909,2024-01-25,Northeast,New York,Consumer,Online,Office Supplies,Writing,Notebook Set,22,28.18,0.0962,11.42
ORD-15910,2024-09-12,Midwest,Illinois,SMB,Retail,Furniture,Chairs,Summit Chair,1,385.6,0.1237,251.52
ORD-15911,2025-04-14,Midwest,Michigan,Consumer,Retail,Furniture,Chairs,Ergo Chair,2,299.76,0.1488,169.15
ORD-15912,2025-11-04,Northeast,Pennsylvania,Enterprise,Direct Sales,Electronics,Laptops,Apex Workstation,7,1328.78,0.101,857.38
ORD-15913,2024-02-25,West,Washington,SMB,Online,Furniture,Chairs,Task Stool,3,188.48,0.1447,110.47
ORD-15914,2025-06-10,West,Washington,Consumer,Retail,Electronics,Accessories,Dock Station,2,158.28,0.131,110.21
ORD-15915,2025-10-25,Southeast,Georgia,Enterprise,Distributor,Office Supplies,Ink,Color Ink Set,104,49.76,0.0816,21.93
ORD-15916,2025-09-15,Midwest,Ohio,SMB,Online,Furniture,Desks,Lift Desk,2,696.81,0.1364,398.3
ORD-15917,2025-05-16,West,California,Consumer,Retail,Apparel,Uniforms,Service Polo,3,34.75,0.1373,12.56
ORD-15918,2025-12-02,Northeast,New York,SMB,Distributor,Electronics,Laptops,Apex Workstation,1,1367.94,0.124,910.53
ORD-15919,2024-02-26,Midwest,Illinois,Enterprise,Online,Electronics,Tablets,Orbit Tablet,11,610.68,0.1202,387.12
ORD-15920,2025-10-02,West,Washington,Consumer,Online,Industrial,Maintenance,Seal Pack,6,63.48,0.1119,34.99
ORD-15921,2025-01-28,Northeast,New York,Enterprise,Direct Sales,Office Supplies,Paper,Copy Paper Pack,101,17.32,0.0632,7.78
ORD-15922,2025-04-15,Southeast,Florida,SMB,Online,Electronics,Tablets,FieldTab Pro,5,711.06,0.182,475.78
ORD-15923,2024-05-25,West,California,Enterprise,Online,Electronics,Laptops,Apex Workstation,2,1324.61,0.1227,942.07
ORD-15924,2024-01-26,Northeast,New York,Consumer,Retail,Furniture,Chairs,Ergo Chair,1,290.1,0.1412,181.68
ORD-15925,2024-10-30,Southwest,Texas,SMB,Distributor,Furniture,Storage,Filing Cabinet,3,255.1,0.172,159.06
ORD-15926,2024-01-22,Midwest,Illinois,Enterprise,Direct Sales,Furniture,Chairs,Ergo Chair,3,300.47,0.0979,173.12
ORD-15927,2025-05-05,Midwest,Michigan,Consumer,Retail,Industrial,Maintenance,Lubricant Kit,2,73.87,0.0804,36.46
ORD-15928,2025-03-07,Midwest,Illinois,SMB,Direct Sales,Office Supplies,Paper,Copy Paper Pack,27,17.46,0.0838,8.83
ORD-15929,2025-01-27,West,Colorado,Enterprise,Distributor,Apparel,Safety Wear,Hi-Vis Hoodie,47,59.42,0.1099,26.76
ORD-15930,2024-12-17,Southeast,Florida,SMB,Direct Sales,Office Supplies,Writing,Marker Kit,87,26.31,0.0659,11.07
ORD-15931,2024-10-26,Southeast,Florida,SMB,Distributor,Office Supplies,Paper,Recycled Paper Pack,35,23.2,0.0721,9.7
ORD-15932,2025-03-16,Southwest,Arizona,SMB,Distributor,Apparel,Uniforms,Shift Uniform,18,44.21,0.1019,20.88
ORD-15933,2025-08-11,West,Washington,Enterprise,Direct Sales,Apparel,Uniforms,Team Hoodie,39,53.52,0.1157,20.15
ORD-15934,2025-02-14,Midwest,Illinois,Consumer,Retail,Apparel,Safety Wear,Hi-Vis Hoodie,11,65.99,0.1076,26.2
ORD-15935,2025-08-12,West,Washington,SMB,Distributor,Electronics,Accessories,Dock Station,3,141.24,0.1205,94.95
ORD-15936,2025-04-10,Southeast,North Carolina,Consumer,Retail,Furniture,Storage,Mobile Pedestal,3,186.55,0.1392,116.6
ORD-15937,2024-02-08,West,Washington,Enterprise,Online,Electronics,Laptops,Nimbus Laptop,10,1046.64,0.1129,718.68
ORD-15938,2025-11-29,Southeast,Georgia,Consumer,Online,Furniture,Storage,Wall Storage,1,330.59,0.1536,200.78
ORD-15939,2024-09-22,Southeast,Georgia,Enterprise,Distributor,Industrial,Tools,Inspection Kit,13,137.23,0.0869,74.8
ORD-15940,2024-09-12,Northeast,Massachusetts,Enterprise,Retail,Furniture,Storage,Mobile Pedestal,8,195.99,0.1179,117.92
ORD-15941,2024-07-07,Southeast,North Carolina,Consumer,Distributor,Electronics,Tablets,Orbit Tablet,4,670.47,0.1692,450.55
ORD-15942,2025-07-21,Southeast,North Carolina,Consumer,Online,Electronics,Networking,Secure Gateway,3,444.52,0.19,316.79
